,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Arena,Notes
162,"Thu, Mar 23, 2023",8:00p,Charlotte Hornets,,New Orleans Pelicans,,,,,Smoothie King Center,
163,"Thu, Mar 23, 2023",10:30p,Oklahoma City Thunder,,Los Angeles Clippers,,,,,Crypto.com Arena,
164,"Fri, Mar 24, 2023",7:00p,Indiana Pacers,,Boston Celtics,,,,,TD Garden,
165,"Fri, Mar 24, 2023",7:00p,San Antonio Spurs,,Washington Wizards,,,,,Capital One Arena,
166,"Fri, Mar 24, 2023",7:30p,Detroit Pistons,,Toronto Raptors,,,,,Scotiabank Arena,
167,"Fri, Mar 24, 2023",8:00p,Houston Rockets,,Memphis Grizzlies,,,,,FedEx Forum,
168,"Fri, Mar 24, 2023",8:30p,Charlotte Hornets,,Dallas Mavericks,,,,,American Airlines Center,
169,"Fri, Mar 24, 2023",9:00p,Milwaukee Bucks,,Utah Jazz,,,,,Vivint Arena,
170,"Fri, Mar 24, 2023",10:00p,Philadelphia 76ers,,Golden State Warriors,,,,,Chase Center,
171,"Fri, Mar 24, 2023",10:00p,Chicago Bulls,,Portland Trail Blazers,,,,,Moda Center,
172,"Fri, Mar 24, 2023",10:00p,Phoenix Suns,,Sacramento Kings,,,,,Golden 1 Center,
173,"Fri, Mar 24, 2023",10:30p,Oklahoma City Thunder,,Los Angeles Lakers,,,,,Crypto.com Arena,
174,"Sat, Mar 25, 2023",5:00p,Indiana Pacers,,Atlanta Hawks,,,,,State Farm Arena,
175,"Sat, Mar 25, 2023",8:00p,Brooklyn Nets,,Miami Heat,,,,,FTX Arena,
176,"Sat, Mar 25, 2023",9:00p,Milwaukee Bucks,,Denver Nuggets,,,,,Ball Arena,
177,"Sat, Mar 25, 2023",10:00p,Philadelphia 76ers,,Phoenix Suns,,,,,Footprint Center,
178,"Sat, Mar 25, 2023",10:00p,Utah Jazz,,Sacramento Kings,,,,,Golden 1 Center,
179,"Sat, Mar 25, 2023",10:30p,New Orleans Pelicans,,Los Angeles Clippers,,,,,Crypto.com Arena,
180,"Sun, Mar 26, 2023",1:00p,Dallas Mavericks,,Charlotte Hornets,,,,,Spectrum Center,
181,"Sun, Mar 26, 2023",3:30p,Chicago Bulls,,Los Angeles Lakers,,,,,Crypto.com Arena,
182,"Sun, Mar 26, 2023",6:00p,Memphis Grizzlies,,Atlanta Hawks,,,,,State Farm Arena,
183,"Sun, Mar 26, 2023",6:00p,San Antonio Spurs,,Boston Celtics,,,,,TD Garden,
184,"Sun, Mar 26, 2023",6:00p,Houston Rockets,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
185,"Sun, Mar 26, 2023",6:00p,Brooklyn Nets,,Orlando Magic,,,,,Amway Center,
186,"Sun, Mar 26, 2023",6:00p,Washington Wizards,,Toronto Raptors,,,,,Scotiabank Arena,
187,"Sun, Mar 26, 2023",7:00p,Oklahoma City Thunder,,Portland Trail Blazers,,,,,Moda Center,
188,"Sun, Mar 26, 2023",8:30p,Minnesota Timberwolves,,Golden State Warriors,,,,,Chase Center,
189,"Mon, Mar 27, 2023",7:00p,Milwaukee Bucks,,Detroit Pistons,,,,,Little Caesars Arena,
190,"Mon, Mar 27, 2023",7:00p,Dallas Mavericks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
191,"Mon, Mar 27, 2023",7:30p,Houston Rockets,,New York Knicks,,,,,Madison Square Garden (IV),
192,"Mon, Mar 27, 2023",9:00p,Phoenix Suns,,Utah Jazz,,,,,Vivint Arena,
193,"Mon, Mar 27, 2023",9:30p,Philadelphia 76ers,,Denver Nuggets,,,,,Ball Arena,
194,"Mon, Mar 27, 2023",10:00p,New Orleans Pelicans,,Portland Trail Blazers,,,,,Moda Center,
195,"Mon, Mar 27, 2023",10:00p,Minnesota Timberwolves,,Sacramento Kings,,,,,Golden 1 Center,
196,"Mon, Mar 27, 2023",10:30p,Chicago Bulls,,Los Angeles Clippers,,,,,Crypto.com Arena,
197,"Tue, Mar 28, 2023",7:00p,Boston Celtics,,Washington Wizards,,,,,Capital One Arena,
198,"Tue, Mar 28, 2023",7:30p,Cleveland Cavaliers,,Atlanta Hawks,,,,,State Farm Arena,
199,"Tue, Mar 28, 2023",7:30p,Miami Heat,,Toronto Raptors,,,,,Scotiabank Arena,
200,"Tue, Mar 28, 2023",8:00p,Orlando Magic,,Memphis Grizzlies,,,,,FedEx Forum,
201,"Tue, Mar 28, 2023",8:00p,Charlotte Hornets,,Oklahoma City Thunder,,,,,Paycom Center,
202,"Tue, Mar 28, 2023",10:00p,New Orleans Pelicans,,Golden State Warriors,,,,,Chase Center,
203,"Wed, Mar 29, 2023",7:00p,Milwaukee Bucks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
204,"Wed, Mar 29, 2023",7:30p,Houston Rockets,,Brooklyn Nets,,,,,Barclays Center,
205,"Wed, Mar 29, 2023",7:30p,Miami Heat,,New York Knicks,,,,,Madison Square Garden (IV),
206,"Wed, Mar 29, 2023",7:30p,Dallas Mavericks,,Philadelphia 76ers,,,,,Wells Fargo Center,
207,"Wed, Mar 29, 2023",8:00p,Los Angeles Lakers,,Chicago Bulls,,,,,United Center,
208,"Wed, Mar 29, 2023",8:00p,Los Angeles Clippers,,Memphis Grizzlies,,,,,FedEx Forum,
209,"Wed, Mar 29, 2023",8:00p,Detroit Pistons,,Oklahoma City Thunder,,,,,Paycom Center,
210,"Wed, Mar 29, 2023",8:00p,Utah Jazz,,San Antonio Spurs,,,,,AT&T Center,
211,"Wed, Mar 29, 2023",10:00p,Minnesota Timberwolves,,Phoenix Suns,,,,,Footprint Center,
212,"Wed, Mar 29, 2023",10:00p,Sacramento Kings,,Portland Trail Blazers,,,,,Moda Center,
213,"Thu, Mar 30, 2023",7:30p,Boston Celtics,,Milwaukee Bucks,,,,,Fiserv Forum,
214,"Thu, Mar 30, 2023",10:00p,New Orleans Pelicans,,Denver Nuggets,,,,,Ball Arena,
215,"Fri, Mar 31, 2023",7:00p,Chicago Bulls,,Charlotte Hornets,,,,,Spectrum Center,
216,"Fri, Mar 31, 2023",7:00p,Oklahoma City Thunder,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
217,"Fri, Mar 31, 2023",7:00p,Toronto Raptors,,Philadelphia 76ers,,,,,Wells Fargo Center,
218,"Fri, Mar 31, 2023",7:00p,Orlando Magic,,Washington Wizards,,,,,Capital One Arena,
219,"Fri, Mar 31, 2023",7:30p,Utah Jazz,,Boston Celtics,,,,,TD Garden,
220,"Fri, Mar 31, 2023",7:30p,Atlanta Hawks,,Brooklyn Nets,,,,,Barclays Center,
221,"Fri, Mar 31, 2023",7:30p,New York Knicks,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
222,"Fri, Mar 31, 2023",8:00p,Detroit Pistons,,Houston Rockets,,,,,Toyota Center,
223,"Fri, Mar 31, 2023",8:00p,Los Angeles Clippers,,Memphis Grizzlies,,,,,FedEx Forum,
224,"Fri, Mar 31, 2023",8:00p,Los Angeles Lakers,,Minnesota Timberwolves,,,,,Target Center,
225,"Fri, Mar 31, 2023",10:00p,San Antonio Spurs,,Golden State Warriors,,,,,Chase Center,
226,"Fri, Mar 31, 2023",10:00p,Sacramento Kings,,Portland Trail Blazers,,,,,Moda Center,
227,"Fri, Mar 31, 2023",10:30p,Denver Nuggets,,Phoenix Suns,,,,,Footprint Center,
0,"Sat, Apr 1, 2023",7:30p,Dallas Mavericks,,Miami Heat,,,,,FTX Arena,
1,"Sat, Apr 1, 2023",8:30p,Los Angeles Clippers,,New Orleans Pelicans,,,,,Smoothie King Center,
2,"Sun, Apr 2, 2023",1:00p,Toronto Raptors,,Charlotte Hornets,,,,,Spectrum Center,
3,"Sun, Apr 2, 2023",3:30p,Utah Jazz,,Brooklyn Nets,,,,,Barclays Center,
4,"Sun, Apr 2, 2023",3:30p,Memphis Grizzlies,,Chicago Bulls,,,,,United Center,
5,"Sun, Apr 2, 2023",3:30p,Portland Trail Blazers,,Minnesota Timberwolves,,,,,Target Center,
6,"Sun, Apr 2, 2023",6:00p,Dallas Mavericks,,Atlanta Hawks,,,,,State Farm Arena,
7,"Sun, Apr 2, 2023",6:00p,San Antonio Spurs,,Sacramento Kings,,,,,Golden 1 Center,
8,"Sun, Apr 2, 2023",6:00p,Detroit Pistons,,Orlando Magic,,,,,Amway Center,
9,"Sun, Apr 2, 2023",6:00p,Washington Wizards,,New York Knicks,,,,,Madison Square Garden (IV),
10,"Sun, Apr 2, 2023",7:00p,Los Angeles Lakers,,Houston Rockets,,,,,Toyota Center,
11,"Sun, Apr 2, 2023",7:00p,Phoenix Suns,,Oklahoma City Thunder,,,,,Paycom Center,
12,"Sun, Apr 2, 2023",8:00p,Philadelphia 76ers,,Milwaukee Bucks,,,,,Fiserv Forum,
13,"Sun, Apr 2, 2023",8:00p,Indiana Pacers,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
14,"Sun, Apr 2, 2023",8:30p,Golden State Warriors,,Denver Nuggets,,,,,Ball Arena,
15,"Tue, Apr 4, 2023",7:00p,Toronto Raptors,,Charlotte Hornets,,,,,Spectrum Center,
16,"Tue, Apr 4, 2023",7:00p,Milwaukee Bucks,,Washington Wizards,,,,,Capital One Arena,
17,"Tue, Apr 4, 2023",7:00p,Cleveland Cavaliers,,Orlando Magic,,,,,Amway Center,
18,"Tue, Apr 4, 2023",7:00p,Miami Heat,,Detroit Pistons,,,,,Little Caesars Arena,
19,"Tue, Apr 4, 2023",7:30p,Minnesota Timberwolves,,Brooklyn Nets,,,,,Barclays Center,
20,"Tue, Apr 4, 2023",8:00p,Denver Nuggets,,Houston Rockets,,,,,Toyota Center,
21,"Tue, Apr 4, 2023",8:00p,Portland Trail Blazers,,Memphis Grizzlies,,,,,FedEx Forum,
22,"Tue, Apr 4, 2023",8:00p,Sacramento Kings,,New Orleans Pelicans,,,,,Smoothie King Center,
23,"Tue, Apr 4, 2023",8:00p,Boston Celtics,,Philadelphia 76ers,,,,,Wells Fargo Center,
24,"Tue, Apr 4, 2023",8:00p,Atlanta Hawks,,Chicago Bulls,,,,,United Center,
25,"Tue, Apr 4, 2023",9:00p,Los Angeles Lakers,,Utah Jazz,,,,,Vivint Arena,
26,"Tue, Apr 4, 2023",10:00p,Oklahoma City Thunder,,Golden State Warriors,,,,,Chase Center,
27,"Tue, Apr 4, 2023",10:00p,San Antonio Spurs,,Phoenix Suns,,,,,Footprint Center,
28,"Wed, Apr 5, 2023",7:00p,Brooklyn Nets,,Detroit Pistons,,,,,Little Caesars Arena,
29,"Wed, Apr 5, 2023",7:00p,New York Knicks,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
30,"Wed, Apr 5, 2023",7:30p,Washington Wizards,,Atlanta Hawks,,,,,State Farm Arena,
31,"Wed, Apr 5, 2023",7:30p,Toronto Raptors,,Boston Celtics,,,,,TD Garden,
32,"Wed, Apr 5, 2023",7:30p,Chicago Bulls,,Milwaukee Bucks,,,,,Fiserv Forum,
33,"Wed, Apr 5, 2023",8:00p,Memphis Grizzlies,,New Orleans Pelicans,,,,,Smoothie King Center,
34,"Wed, Apr 5, 2023",8:30p,Sacramento Kings,,Dallas Mavericks,,,,,American Airlines Center,
35,"Wed, Apr 5, 2023",10:00p,Los Angeles Lakers,,Los Angeles Clippers,,,,,Crypto.com Arena,
36,"Thu, Apr 6, 2023",7:00p,Cleveland Cavaliers,,Orlando Magic,,,,,Amway Center,
37,"Thu, Apr 6, 2023",7:30p,Miami Heat,,Philadelphia 76ers,,,,,Wells Fargo Center,
38,"Thu, Apr 6, 2023",8:00p,Portland Trail Blazers,,San Antonio Spurs,,,,,Moody Center,
39,"Thu, Apr 6, 2023",9:00p,Oklahoma City Thunder,,Utah Jazz,,,,,Vivint Arena,
40,"Thu, Apr 6, 2023",10:00p,Denver Nuggets,,Phoenix Suns,,,,,Footprint Center,
41,"Fri, Apr 7, 2023",7:00p,Houston Rockets,,Charlotte Hornets,,,,,Spectrum Center,
42,"Fri, Apr 7, 2023",7:00p,Miami Heat,,Washington Wizards,,,,,Capital One Arena,
43,"Fri, Apr 7, 2023",7:00p,Detroit Pistons,,Indiana Pacers,,,,,Gainbridge Fieldhouse,
44,"Fri, Apr 7, 2023",7:30p,Orlando Magic,,Brooklyn Nets,,,,,Barclays Center,
45,"Fri, Apr 7, 2023",7:30p,Toronto Raptors,,Boston Celtics,,,,,TD Garden,
46,"Fri, Apr 7, 2023",7:30p,Philadelphia 76ers,,Atlanta Hawks,,,,,State Farm Arena,
47,"Fri, Apr 7, 2023",8:00p,Memphis Grizzlies,,Milwaukee Bucks,,,,,Fiserv Forum,
48,"Fri, Apr 7, 2023",8:00p,New York Knicks,,New Orleans Pelicans,,,,,Smoothie King Center,
49,"Fri, Apr 7, 2023",8:30p,Chicago Bulls,,Dallas Mavericks,,,,,American Airlines Center,
50,"Fri, Apr 7, 2023",10:00p,Golden State Warriors,,Sacramento Kings,,,,,Golden 1 Center,
51,"Fri, Apr 7, 2023",10:30p,Phoenix Suns,,Los Angeles Lakers,,,,,Crypto.com Arena,
52,"Sat, Apr 8, 2023",3:30p,Denver Nuggets,,Utah Jazz,,,,,Vivint Arena,
53,"Sat, Apr 8, 2023",4:00p,Portland Trail Blazers,,Los Angeles Clippers,,,,,Crypto.com Arena,
54,"Sat, Apr 8, 2023",4:00p,Minnesota Timberwolves,,San Antonio Spurs,,,,,Moody Center,
55,"Sun, Apr 9, 2023",1:00p,Atlanta Hawks,,Boston Celtics,,,,,TD Garden,
56,"Sun, Apr 9, 2023",1:00p,Philadelphia 76ers,,Brooklyn Nets,,,,,Barclays Center,
57,"Sun, Apr 9, 2023",1:00p,Detroit Pistons,,Chicago Bulls,,,,,United Center,
58,"Sun, Apr 9, 2023",1:00p,Charlotte Hornets,,Cleveland Cavaliers,,,,,Rocket Mortgage Fieldhouse,
59,"Sun, Apr 9, 2023",1:00p,Orlando Magic,,Miami Heat,,,,,FTX Arena,
60,"Sun, Apr 9, 2023",1:00p,Indiana Pacers,,New York Knicks,,,,,Madison Square Garden (IV),
61,"Sun, Apr 9, 2023",1:00p,Milwaukee Bucks,,Toronto Raptors,,,,,Scotiabank Arena,
62,"Sun, Apr 9, 2023",1:00p,Houston Rockets,,Washington Wizards,,,,,Capital One Arena,
63,"Sun, Apr 9, 2023",3:30p,San Antonio Spurs,,Dallas Mavericks,,,,,American Airlines Center,
64,"Sun, Apr 9, 2023",3:30p,Sacramento Kings,,Denver Nuggets,,,,,Ball Arena,
65,"Sun, Apr 9, 2023",3:30p,Utah Jazz,,Los Angeles Lakers,,,,,Crypto.com Arena,
66,"Sun, Apr 9, 2023",3:30p,New Orleans Pelicans,,Minnesota Timberwolves,,,,,Target Center,
67,"Sun, Apr 9, 2023",3:30p,Memphis Grizzlies,,Oklahoma City Thunder,,,,,Paycom Center,
68,"Sun, Apr 9, 2023",3:30p,Los Angeles Clippers,,Phoenix Suns,,,,,Footprint Center,
69,"Sun, Apr 9, 2023",3:30p,Golden State Warriors,,Portland Trail Blazers,,,,,Moda Center,
